time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef_loss,train/actor_loss
84,144,12280,3064,9.52516923,4.0,0.002616500249132514,0.001,11279,0.0010010008700191975,-0.8298012614250183,-9.241209030151367
84,145,12296,3068,9.525370779999998,4.0,0.0026282144244760275,0.001,11295,0.0006268269498832524,0.37024059891700745,-9.055971145629883
84,145,12312,3072,9.52540439,4.0,0.002638864563778043,0.001,11311,0.0011188334319740534,0.08399409055709839,-9.012505531311035
84,145,12328,3076,9.525636969999999,4.0,0.0026480751112103462,0.001,11327,0.0005211741663515568,1.7099711894989014,-9.043294906616211
84,145,12344,3080,9.525753549999997,4.0,0.0026637751143425703,0.001,11343,0.0004304446920286864,1.0868409872055054,-9.068920135498047
84,145,12360,3084,9.52570361,4.0,0.002656642347574234,0.001,11359,0.0059049054980278015,-1.4361708164215088,-9.026918411254883
84,146,12376,3088,9.52573121,4.0,0.0026253662072122097,0.001,11375,0.0006981099722906947,0.9703091382980347,-9.02651596069336
84,146,12392,3092,9.526290399999999,4.0,0.002623771782964468,0.001,11391,0.0020015989430248737,-0.5118170380592346,-9.09908676147461
84,146,12408,3096,9.52621159,4.0,0.002629817696288228,0.001,11407,0.0011568040354177356,0.30250123143196106,-8.971774101257324
84,146,12424,3100,9.52645383,4.0,0.0026269664522260427,0.001,11423,0.0013488566037267447,-1.3003969192504883,-8.983059883117676
84,146,12440,3104,9.526103130000001,4.0,0.002599712461233139,0.001,11439,0.00016508967382833362,-0.028957106173038483,-9.102302551269531
84,147,12456,3108,9.52612016,4.0,0.002597287530079484,0.001,11455,0.0014825128018856049,0.22033515572547913,-9.02108383178711
84,147,12472,3112,9.526302600000001,4.0,0.0025769781786948442,0.001,11471,0.001039988244883716,-1.2594413757324219,-9.068744659423828
84,147,12488,3116,9.5261344,4.0,0.0025558953639119864,0.001,11487,0.0031417282298207283,0.5880696177482605,-9.0295991897583
84,147,12504,3120,9.526077449999999,4.0,0.0025420973543077707,0.001,11503,0.0032826836686581373,-0.8887182474136353,-9.036056518554688
84,147,12520,3124,9.52617757,4.0,0.0025262879207730293,0.001,11519,0.0007298008422367275,0.3416072428226471,-9.04952621459961
84,148,12536,3128,9.5261902,4.0,0.0025137129705399275,0.001,11535,0.0005592264351435006,0.021679356694221497,-9.013518333435059
84,148,12552,3132,9.52637524,4.0,0.002517110900953412,0.001,11551,0.0036154889967292547,-1.9121109247207642,-8.95998477935791
84,148,12568,3136,9.52709503,4.0,0.00249955034814775,0.001,11567,0.000779351859819144,0.3324805796146393,-9.0745210647583
84,148,12584,3140,9.52674911,4.0,0.0024917998816818,0.001,11583,0.0005954430671408772,-0.0766187235713005,-9.147027969360352
84,148,12600,3144,9.526441329999999,4.0,0.002472706837579608,0.001,11599,0.0008145278552547097,-1.9313995838165283,-8.969026565551758
84,149,12616,3148,9.526621480000001,4.0,0.0024556175339967012,0.001,11615,0.002208782359957695,-0.20191267132759094,-9.056888580322266
84,149,12632,3152,9.526696809999999,4.0,0.0024603889323771,0.001,11631,0.0011524725705385208,-1.3677399158477783,-9.054286003112793
84,149,12648,3156,9.52734259,4.0,0.0024728127755224705,0.001,11647,0.00038173148641362786,-0.5887284278869629,-9.029905319213867
84,149,12664,3160,9.5275685,4.0,0.0024881986901164055,0.001,11663,0.001269830041565001,-0.07170607149600983,-9.112824440002441
84,149,12680,3164,9.52775321,4.0,0.0025032039266079664,0.001,11679,0.0012786980951204896,0.3729299306869507,-9.033404350280762
84,150,12696,3168,9.52704985,4.0,0.002526556607335806,0.001,11695,0.000157417802256532,0.9701355695724487,-9.017121315002441
84,150,12712,3172,9.527263280000001,4.0,0.0025475944858044386,0.001,11711,0.0007025509839877486,0.9730711579322815,-9.047011375427246
84,150,12728,3176,9.52712269,4.0,0.0025560585781931877,0.001,11727,0.0039006047882139683,-0.25661516189575195,-9.148143768310547
84,150,12744,3180,9.526902580000002,4.0,0.0025385566987097263,0.001,11743,0.0011741811176761985,-0.2996208667755127,-9.08806324005127
84,150,12760,3184,9.52690708,4.0,0.002506634220480919,0.001,11759,0.0011439986992627382,0.6824843883514404,-9.084271430969238
84,151,12776,3188,9.52704634,4.0,0.0025006483774632215,0.001,11775,0.0005776719190180302,-0.5469649434089661,-9.104619979858398
84,151,12792,3192,9.5268436,4.0,0.002490217564627528,0.001,11791,0.0007106721168383956,-0.39879313111305237,-8.969292640686035
84,151,12808,3196,9.52669132,4.0,0.0024854913353919983,0.001,11807,0.0009104176424443722,0.3094962537288666,-9.04527473449707
84,151,12824,3200,9.52656855,4.0,0.0024899363052099943,0.001,11823,0.00015673284360673279,-0.0049642473459243774,-9.114301681518555
84,151,12840,3204,9.52661749,4.0,0.0024956120178103447,0.001,11839,0.0013843262568116188,-1.082072377204895,-9.122507095336914
84,152,12856,3208,9.526685669999999,4.0,0.002477203030139208,0.001,11855,0.00020217540441080928,0.058999739587306976,-9.139330863952637
84,152,12872,3212,9.52617573,4.0,0.0024719699285924435,0.001,11871,0.0017327391542494297,0.8023260235786438,-9.039209365844727
84,152,12888,3216,9.526269059999999,4.0,0.002465483732521534,0.001,11887,0.00012269773287698627,0.30911117792129517,-9.138509750366211
84,152,12904,3220,9.52634238,4.0,0.0024580308236181736,0.001,11903,0.002219115849584341,0.06838840246200562,-9.119271278381348
84,152,12920,3224,9.526641220000002,4.0,0.0024522533640265465,0.001,11919,0.0015632822178304195,1.477948784828186,-9.0617094039917
84,153,12936,3228,9.52642826,4.0,0.0024636925663799047,0.001,11935,0.0003629279672168195,-2.428189277648926,-8.998523712158203
84,153,12952,3232,9.5263372,4.0,0.002436234848573804,0.001,11951,0.0001486167893745005,1.2377983331680298,-9.062166213989258
84,153,12968,3236,9.52596624,4.0,0.0024451552890241146,0.001,11967,0.0002803717798087746,0.4609154760837555,-9.024033546447754
84,153,12984,3240,9.52595568,4.0,0.0024367854930460453,0.001,11983,0.0002447176957502961,-0.5190207362174988,-9.070819854736328
84,153,13000,3244,9.526089070000001,4.0,0.002423187019303441,0.001,11999,0.00011402381642255932,1.0016522407531738,-9.001936912536621
84,154,13016,3248,9.52600205,4.0,0.0024059866555035114,0.001,12015,0.000197722198208794,-1.2773929834365845,-9.044382095336914
84,154,13032,3252,9.526273230000001,4.0,0.0023759601172059774,0.001,12031,0.0007457574247382581,1.151632308959961,-9.038272857666016
84,154,13048,3256,9.526126210000001,4.0,0.002377177355811,0.001,12047,0.0001501658116467297,-0.7428841590881348,-9.131189346313477
84,154,13064,3260,9.525824669999999,4.0,0.002375604584813118,0.001,12063,9.252209565602243e-05,0.27264460921287537,-8.982965469360352
84,154,13080,3264,9.52580549,4.0,0.0023869958240538836,0.001,12079,0.002478507347404957,-1.6936358213424683,-8.981719970703125
84,155,13096,3268,9.526283990000001,4.0,0.0023582123685628176,0.001,12095,0.0014589069178327918,0.40674570202827454,-9.077305793762207
84,155,13112,3272,9.52611284,4.0,0.0023555061779916286,0.001,12111,0.001137519022449851,1.1478488445281982,-9.06966781616211
84,155,13128,3276,9.5260835,4.0,0.0023570319171994925,0.001,12127,0.003976751118898392,-0.7268099188804626,-9.082304954528809
84,155,13144,3280,9.52626259,4.0,0.0023466506972908974,0.001,12143,0.00036044916487298906,1.3562400341033936,-9.088351249694824
84,155,13160,3284,9.52604463,4.0,0.002352391369640827,0.001,12159,0.00011938644456677139,-1.482311725616455,-9.003789901733398
84,156,13176,3288,9.52620566,4.0,0.0023400145582854748,0.001,12175,0.0025919852778315544,0.9179820418357849,-9.021387100219727
84,156,13192,3292,9.52623011,4.0,0.0023547301534563303,0.001,12191,0.0001332976680714637,0.5478413701057434,-9.157596588134766
84,156,13208,3296,9.526335519999998,4.0,0.002364587737247348,0.001,12207,0.00019807058561127633,0.5767157077789307,-9.041069030761719
84,156,13224,3300,9.52631796,4.0,0.002367614768445492,0.001,12223,0.0009926438797265291,-1.7854443788528442,-9.078300476074219
84,157,13240,3304,9.526556020000001,4.0,0.0023541473783552647,0.001,12239,0.0008276270236819983,-0.3639078140258789,-9.048787117004395
84,157,13256,3308,9.52626075,4.0,0.002346401335671544,0.001,12255,0.00024102538009174168,1.127558708190918,-9.084111213684082
84,157,13272,3312,9.52626956,4.0,0.0023480935487896204,0.001,12271,0.0011040298268198967,0.4538570046424866,-9.05244255065918
84,157,13288,3316,9.52634617,4.0,0.002353696385398507,0.001,12287,0.0008981199935078621,0.9530514478683472,-9.150275230407715
84,157,13304,3320,9.526463289999999,4.0,0.0023585159797221422,0.001,12303,0.00047838391037657857,1.6632858514785767,-9.098938941955566
84,158,13320,3324,9.525901869999998,4.0,0.002379174344241619,0.001,12319,0.0014476294163614511,0.5284268260002136,-9.105688095092773
84,158,13336,3328,9.52605151,4.0,0.0023845338728278875,0.001,12335,0.0012117570731788874,-2.1109941005706787,-9.126687049865723
84,158,13352,3332,9.52604657,4.0,0.002363319741562009,0.001,12351,0.0014352906728163362,0.18476901948451996,-9.081511497497559
84,158,13368,3336,9.52629283,4.0,0.002364857355132699,0.001,12367,0.00012308952864259481,-0.17147475481033325,-9.078889846801758
84,158,13384,3340,9.52654542,4.0,0.002358002122491598,0.001,12383,0.0010887724347412586,1.361088752746582,-9.083560943603516
84,159,13400,3344,9.52702571,4.0,0.002372982446104288,0.001,12399,0.0008128288900479674,-1.3077995777130127,-9.181922912597656
84,159,13416,3348,9.526473469999999,4.0,0.002369802678003907,0.001,12415,0.0007368766237050295,0.850121021270752,-9.071270942687988
84,159,13432,3352,9.526460059999998,4.0,0.002399082062765956,0.001,12431,0.0001531834714114666,-1.2123947143554688,-9.048690795898438
84,159,13448,3356,9.526507200000001,4.0,0.0024032751098275185,0.001,12447,0.00014371005818247795,0.6624886989593506,-9.096745491027832
84,159,13464,3360,9.526597700000002,4.0,0.0024202479980885983,0.001,12463,0.0011949585750699043,0.6191661357879639,-9.00904655456543
84,160,13480,3364,9.526255830000002,4.0,0.00243414007127285,0.001,12479,0.0018444149754941463,0.11956939846277237,-8.969332695007324
84,160,13496,3368,9.526174010000002,4.0,0.0024306869599968195,0.001,12495,0.0005295171868056059,1.3063616752624512,-9.102845191955566
84,160,13512,3372,9.526184269999998,4.0,0.0024594999849796295,0.001,12511,0.003702887101098895,-0.1806953251361847,-9.12977409362793
84,160,13528,3376,9.52558511,4.0,0.0024679750204086304,0.001,12527,0.0003590233682189137,1.0935863256454468,-9.148969650268555
84,161,13544,3380,9.52561985,4.0,0.00247861142270267,0.001,12543,0.0017804885283112526,-0.2908981442451477,-9.055639266967773
84,161,13560,3384,9.525590620000001,4.0,0.002491419669240713,0.001,12559,0.0013054066803306341,-3.023275375366211,-9.043268203735352
84,161,13576,3388,9.52549897,4.0,0.0024692497681826353,0.001,12575,0.0019385048653930426,-0.5284889936447144,-9.077733993530273
84,161,13592,3392,9.525743339999998,4.0,0.0024512128438800573,0.001,12591,0.0002862060791812837,-1.150468349456787,-9.036209106445312
84,161,13608,3396,9.525621909999998,4.0,0.0024434246588498354,0.001,12607,0.00032923489925451577,0.30387014150619507,-9.0076265335083
84,162,13624,3400,9.5257775,4.0,0.002439351286739111,0.001,12623,0.00013212047633714974,-2.4760875701904297,-9.046268463134766
84,162,13640,3404,9.52530845,4.0,0.00240693218074739,0.001,12639,0.0007114856271073222,0.17068082094192505,-9.075319290161133
84,162,13656,3408,9.525486850000002,4.0,0.0024063459131866693,0.001,12655,0.0012204797239974141,0.07959888875484467,-9.010154724121094
83,162,13672,3412,9.525783610000001,4.0,0.0023972203489392996,0.001,12671,0.0026106734294444323,-1.4805699586868286,-8.999846458435059
83,162,13688,3416,9.52573746,4.0,0.0023848614655435085,0.001,12687,0.0013330329675227404,-0.29920724034309387,-9.053088188171387
83,163,13704,3420,9.524985300000003,4.0,0.00236123357899487,0.001,12703,0.0018264835234731436,-1.743577480316162,-8.997869491577148
83,163,13720,3424,9.525379739999998,4.0,0.0023408024571835995,0.001,12719,0.000962119665928185,-0.6445093750953674,-9.107063293457031
83,163,13736,3428,9.52518255,4.0,0.0023443300742655993,0.001,12735,0.0006366267334669828,1.8049097061157227,-9.06562328338623
83,163,13752,3432,9.525214679999998,4.0,0.0023620061110705137,0.001,12751,0.00034654527553357184,0.6852856278419495,-9.036728858947754
83,164,13768,3436,9.52528209,4.0,0.0023577986285090446,0.001,12767,0.00015863284352235496,-0.11247916519641876,-9.063553810119629
83,164,13784,3440,9.52507797,4.0,0.002351275645196438,0.001,12783,0.0018890603678300977,0.03064340353012085,-9.122011184692383
83,164,13800,3444,9.524854229999999,4.0,0.0023443333338946104,0.001,12799,0.000201084854779765,0.1376815289258957,-8.987659454345703
83,164,13816,3448,9.52542721,4.0,0.002332948846742511,0.001,12815,0.00034480495378375053,0.3121207654476166,-9.045491218566895
83,164,13832,3452,9.52530716,4.0,0.0023457412607967854,0.001,12831,0.0003382317372597754,0.9248967170715332,-8.999238014221191
83,165,13848,3456,9.5253661,4.0,0.002358498051762581,0.001,12847,0.003883904777467251,0.2404114007949829,-9.115782737731934
83,165,13864,3460,9.525147339999998,4.0,0.0023571690544486046,0.001,12863,0.001213217037729919,-0.579244077205658,-9.017585754394531
83,165,13880,3464,9.52497562,4.0,0.0023459044750779867,0.001,12879,0.001138852210715413,-1.6626956462860107,-9.154812812805176
83,165,13896,3468,9.524671900000001,4.0,0.0023364790249615908,0.001,12895,0.002520936541259289,0.6471227407455444,-8.963497161865234
83,165,13912,3472,9.524466080000002,4.0,0.0023309572134166956,0.001,12911,0.011314939707517624,-1.3197288513183594,-9.116134643554688
83,166,13928,3476,9.525264060000001,4.0,0.002331714378669858,0.001,12927,0.0027632538694888353,1.667479157447815,-9.026529312133789
83,166,13944,3480,9.52542151,4.0,0.002385377651080489,0.001,12943,0.00015511429228354245,1.7318564653396606,-9.016393661499023
83,166,13960,3484,9.52570809,4.0,0.002426162827759981,0.001,12959,0.0015513928374275565,0.27197757363319397,-9.081695556640625
83,166,13976,3488,9.525536270000002,4.0,0.0024588736705482006,0.001,12975,0.0008997787954285741,-0.7409152388572693,-9.07453441619873
83,166,13992,3492,9.525354450000002,4.0,0.002455883426591754,0.001,12991,0.0012495722621679306,-1.134236454963684,-9.048774719238281
83,167,14008,3496,9.5249858,4.0,0.002454990055412054,0.001,13007,0.0005288809770718217,-0.5672845840454102,-9.187138557434082
83,167,14024,3500,9.524547,4.0,0.0024347587022930384,0.001,13023,0.0029686838388442993,-0.5659434795379639,-9.019242286682129
83,167,14040,3504,9.524859690000001,4.0,0.0024250352289527655,0.001,13039,0.00020098325330764055,2.1337575912475586,-9.050113677978516
83,167,14056,3508,9.52496883,4.0,0.0024569868110120296,0.001,13055,0.0008625754853710532,0.9530386924743652,-9.172176361083984
83,167,14072,3512,9.52478566,4.0,0.0024816994555294514,0.001,13071,0.000620840466581285,0.4569892883300781,-9.000372886657715
83,168,14088,3516,9.52482853,4.0,0.002500311005860567,0.001,13087,0.003153829835355282,-1.696277141571045,-9.02318286895752
83,168,14104,3520,9.52541671,4.0,0.002486043842509389,0.001,13103,0.0012703596148639917,-1.3982452154159546,-8.98883056640625
83,168,14120,3524,9.525238850000001,4.0,0.002461555413901806,0.001,13119,0.00031768245389685035,-0.7625952959060669,-8.997623443603516
83,168,14136,3528,9.5252471,4.0,0.0024351361207664013,0.001,13135,0.000625215470790863,-1.3351596593856812,-9.10214900970459
83,168,14152,3532,9.524955040000002,4.0,0.0023960124235600233,0.001,13151,0.0004444913938641548,0.4241231083869934,-9.09764575958252
83,169,14168,3536,9.52472899,4.0,0.0023587499745190144,0.001,13167,0.0011329131666570902,-0.2591179609298706,-9.004071235656738
83,169,14184,3540,9.524564250000001,4.0,0.0023395034950226545,0.001,13183,0.00010675449448172003,0.19713862240314484,-9.100197792053223
83,169,14200,3544,9.52462529,4.0,0.0023323269560933113,0.001,13199,0.002009307499974966,1.7974650859832764,-9.053732872009277
83,169,14216,3548,9.52468746,4.0,0.002352314069867134,0.001,13215,0.0026480883825570345,-0.817345380783081,-9.050421714782715
83,169,14232,3552,9.524502339999998,4.0,0.0023459941148757935,0.001,13231,0.0037143605295568705,-0.2026795595884323,-9.118245124816895
83,170,14248,3556,9.52414612,4.0,0.0023356424644589424,0.001,13247,0.0008747651008889079,2.3830835819244385,-9.046913146972656
83,170,14264,3560,9.52453719,4.0,0.002359640784561634,0.001,13263,0.000755722401663661,-0.368782639503479,-8.987114906311035
83,170,14280,3564,9.52471389,4.0,0.0023564216680824757,0.001,13279,0.0010871035046875477,-0.8369050621986389,-9.089104652404785
83,170,14296,3568,9.524945659999998,4.0,0.0023459100630134344,0.001,13295,0.0004379921592772007,1.3719923496246338,-9.029678344726562
83,170,14312,3572,9.52506674,4.0,0.0023578268010169268,0.001,13311,0.0010864869691431522,-1.3007456064224243,-9.000272750854492
83,171,14328,3576,9.525071760000001,4.0,0.0023374406155198812,0.001,13327,0.0015188439283519983,-0.6922968029975891,-9.03345012664795
83,171,14344,3580,9.52493578,4.0,0.0023196276742964983,0.001,13343,0.0009804846486076713,1.0701419115066528,-9.037581443786621
83,171,14360,3584,9.52483767,4.0,0.0023303604684770107,0.001,13359,0.00015674615860916674,-0.8430712223052979,-9.121674537658691
83,171,14376,3588,9.52474989,4.0,0.002325395355001092,0.001,13375,0.00019670199253596365,-0.7252260446548462,-9.038386344909668
83,171,14392,3592,9.5247921,4.0,0.002331007272005081,0.001,13391,0.0004907125839963555,1.032841682434082,-9.063607215881348
83,172,14408,3596,9.525234670000001,4.0,0.002364484127610922,0.001,13407,0.00021464165183715522,-0.06877544522285461,-9.029359817504883
83,172,14424,3600,9.525696400000001,4.0,0.002373402239754796,0.001,13423,0.0008422932587563992,-0.44576817750930786,-8.965418815612793
83,172,14440,3604,9.52578448,4.0,0.0023752714041620493,0.001,13439,0.00018349429592490196,0.9684368371963501,-9.142148971557617
83,172,14456,3608,9.525631419999998,4.0,0.002400757512077689,0.001,13455,0.0004508793936111033,0.5008858442306519,-8.997867584228516
